id,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore
3945,1636908300000,63691.19000000,63814.36000000,63608.73000000,63639.01000000,139.00930000,1636908599999,8852807.91879430,5849,60.13895000,3830541.21531120,0
3946,1636908600000,63639.02000000,63724.96000000,63576.27000000,63679.21000000,166.95826000,1636908899999,10624388.82124690,5480,96.47050000,6138641.47829570,0
3947,1636908900000,63679.20000000,63730.00000000,63591.83000000,63705.58000000,113.15746000,1636909199999,7202627.99473170,4040,52.88648000,3366637.15017450,0
3948,1636909200000,63705.58000000,63800.00000000,63617.23000000,63684.47000000,160.50053000,1636909499999,10224747.93782870,5821,83.73595000,5333831.17162210,0
3949,1636909500000,63684.47000000,63770.00000000,63678.23000000,63761.44000000,89.17896000,1636909799999,5683153.99321500,4443,47.02874000,2997163.67757170,0
3950,1636909800000,63761.44000000,63815.22000000,63713.01000000,63807.13000000,63.08722000,1636910099999,4022613.13327370,4370,31.08475000,1982086.53372840,0
3951,1636910100000,63804.31000000,63826.43000000,63710.45000000,63741.02000000,43.31711000,1636910399999,2761964.05568350,3755,24.04017000,1532817.13251400,0
3952,1636910400000,63741.01000000,63791.50000000,63679.00000000,63788.76000000,74.98661000,1636910699999,4778428.72162930,3636,43.79896000,2790884.60922190,0
3953,1636910700000,63788.76000000,63815.00000000,63726.43000000,63743.98000000,68.13878000,1636910999999,4344734.54573420,3910,38.93648000,2482565.91933450,0
3954,1636911000000,63743.97000000,63746.47000000,63661.50000000,63682.41000000,72.30317000,1636911299999,4605466.85747230,4075,33.36603000,2125243.14171450,0
3955,1636911300000,63682.42000000,63698.04000000,63601.81000000,63629.99000000,93.39142000,1636911599999,5943728.38632480,4626,33.98120000,2162622.89062100,0
3956,1636911600000,63630.00000000,63784.21000000,63629.99000000,63774.98000000,76.97499000,1636911899999,4904250.95425390,4723,48.63011000,3098362.22554390,0
3957,1636911900000,63774.98000000,63888.98000000,63771.02000000,63850.12000000,117.68886000,1636912199999,7513372.39838100,4624,59.38556000,3790927.21031050,0
3958,1636912200000,63850.12000000,64100.00000000,63845.85000000,64099.99000000,174.93931000,1636912499999,11189000.50721770,6477,116.54165000,7454334.62927110,0
3959,1636912500000,64100.00000000,64240.00000000,64091.21000000,64192.28000000,212.14215000,1636912799999,13611805.56825010,6491,105.43552000,6764744.11479480,0
3960,1636912800000,64188.62000000,64380.95000000,64141.86000000,64369.61000000,160.27602000,1636913099999,10298421.87668820,5138,75.09200000,4824400.85909120,0
3961,1636913100000,64369.61000000,64422.35000000,64300.28000000,64349.86000000,150.42185000,1636913399999,9681514.59669050,4292,70.48325000,4536317.94323220,0
3962,1636913400000,64349.85000000,64357.72000000,64125.84000000,64130.14000000,95.78258000,1636913699999,6151322.13135250,3024,34.54454000,2218103.96428260,0
3963,1636913700000,64130.14000000,64132.00000000,63969.95000000,64000.00000000,149.20405000,1636913999999,9555111.35415280,3868,71.52195000,4579593.34234990,0
3964,1636914000000,63999.99000000,64019.09000000,63830.00000000,64019.08000000,85.87997000,1636914299999,5489262.63468710,3694,42.62383000,2724399.55595380,0
3965,1636914300000,64019.07000000,64132.15000000,63958.53000000,63965.78000000,54.56634000,1636914599999,3494614.84417090,2771,26.61186000,1704618.24906910,0
3966,1636914600000,63965.78000000,64006.64000000,63919.96000000,63966.46000000,44.09755000,1636914899999,2820026.02334080,2198,18.39271000,1176108.85220080,0
3967,1636914900000,63966.45000000,64033.78000000,63922.11000000,64019.49000000,46.32918000,1636915199999,2963476.04682110,2123,31.75687000,2031334.09157270,0
3968,1636915200000,64019.49000000,64025.65000000,63912.22000000,63966.45000000,35.81761000,1636915499999,2290624.23401490,2300,17.70462000,1132180.89010490,0
3969,1636915500000,63966.44000000,63993.20000000,63871.90000000,63880.25000000,55.74483000,1636915799999,3563613.46075150,2542,28.43487000,1817986.19934210,0
3970,1636915800000,63880.25000000,63970.00000000,63860.88000000,63960.17000000,31.89515000,1636916099999,2038449.50656840,2246,19.07506000,1218966.32670760,0
3971,1636916100000,63960.16000000,64032.42000000,63942.00000000,64028.34000000,51.09956000,1636916399999,3269572.85369190,2474,33.14346000,2120637.54200400,0
3972,1636916400000,64028.34000000,64051.07000000,63951.59000000,63952.01000000,54.97378000,1636916699999,3519435.48931470,2409,26.88805000,1721222.17980730,0
3973,1636916700000,63952.01000000,63952.01000000,63872.46000000,63873.87000000,47.83680000,1636916999999,3056924.50416540,2739,28.32541000,1810081.53620120,0
3974,1636917000000,63873.87000000,63927.26000000,63873.86000000,63887.42000000,59.10327000,1636917299999,3776819.23121950,2823,22.98819000,1468941.60356680,0
3975,1636917300000,63887.42000000,63976.11000000,63887.41000000,63976.10000000,62.24234000,1636917599999,3978547.25887690,2449,26.05549000,1665475.94606670,0
3976,1636917600000,63976.10000000,64149.99000000,63945.64000000,64096.87000000,151.55664000,1636917899999,9709826.17659770,3668,59.55381000,3815376.97830960,0
3977,1636917900000,64096.86000000,64096.86000000,63966.77000000,64024.49000000,61.70875000,1636918199999,3950462.93998500,2663,32.26590000,2065543.00463830,0
3978,1636918200000,64024.50000000,64196.99000000,63972.50000000,64128.68000000,99.50088000,1636918499999,6378850.56592600,3340,61.00607000,3910574.13635040,0
3979,1636918500000,64128.69000000,64209.07000000,64049.30000000,64140.99000000,86.81223000,1636918799999,5568462.30311990,2736,46.84396000,3004244.04078740,0
3980,1636918800000,64140.99000000,64141.00000000,63977.48000000,64045.71000000,89.37222000,1636919099999,5724637.98580470,3065,39.90202000,2555838.78280780,0
3981,1636919100000,64045.71000000,64055.68000000,63942.99000000,63968.25000000,52.39933000,1636919399999,3352622.23318540,2302,31.68500000,2026956.42878620,0
3982,1636919400000,63968.25000000,64141.57000000,63968.25000000,64138.26000000,71.28972000,1636919699999,4565816.29287140,2333,39.66471000,2539372.48350780,0
3983,1636919700000,64138.27000000,64170.00000000,64120.01000000,64170.00000000,58.71422000,1636919999999,3766731.06317630,2132,25.03112000,1605674.69737630,0
3984,1636920000000,64169.99000000,64500.00000000,64156.00000000,64300.01000000,443.32797000,1636920299999,28513552.84603390,6393,191.83452000,12340846.84830980,0
3985,1636920300000,64300.00000000,64307.47000000,64205.92000000,64300.84000000,75.48964000,1636920599999,4850736.65758570,2657,29.59793000,1901298.11040110,0
3986,1636920600000,64300.85000000,64322.71000000,64248.04000000,64277.82000000,48.02607000,1636920899999,3087418.79406950,2053,29.99455000,1928225.78601850,0
3987,1636920900000,64277.82000000,64329.31000000,64220.75000000,64329.31000000,45.72095000,1636921199999,2938167.85209030,2332,27.97526000,1797825.81190940,0
3988,1636921200000,64329.31000000,64333.92000000,64241.59000000,64243.53000000,46.77348000,1636921499999,3007117.69056550,2244,22.22518000,1428849.11253750,0
3989,1636921500000,64243.52000000,64268.06000000,64208.67000000,64268.06000000,48.00963000,1636921799999,3083463.54896370,2160,27.03052000,1735996.37635280,0
3990,1636921800000,64268.06000000,64275.51000000,64149.58000000,64177.78000000,45.15975000,1636922099999,2898771.61729000,2234,17.72603000,1137828.67639050,0
3991,1636922100000,64177.78000000,64177.78000000,64040.47000000,64084.35000000,82.11506000,1636922399999,5262903.08311070,2606,43.95404000,2816531.95732540,0
3992,1636922400000,64084.34000000,64152.48000000,64073.26000000,64122.09000000,43.47111000,1636922699999,2786893.93903030,2020,22.44936000,1439154.57585880,0
3993,1636922700000,64122.08000000,64126.30000000,64059.62000000,64073.21000000,31.32521000,1636922999999,2007806.33792880,1768,10.79148000,691607.48170400,0
3994,1636923000000,64073.21000000,64134.74000000,64056.39000000,64105.35000000,27.46859000,1636923299999,1760439.31715600,2078,14.88506000,953923.81995440,0
3995,1636923300000,64105.35000000,64268.43000000,64100.51000000,64221.78000000,56.22232000,1636923599999,3609424.81631230,2438,38.10668000,2446424.11830830,0
3996,1636923600000,64221.78000000,64221.78000000,64142.48000000,64198.42000000,37.80810000,1636923899999,2426141.24698580,2379,19.40285000,1245067.70570710,0
3997,1636923900000,64198.42000000,64205.03000000,64050.00000000,64119.26000000,59.77170000,1636924199999,3832470.15455270,2486,21.57262000,1382929.01250630,0
3998,1636924200000,64119.25000000,64300.01000000,64119.25000000,64296.79000000,36.13438000,1636924499999,2319825.26907480,2048,19.78543000,1270297.34529070,0
3999,1636924500000,64296.78000000,64323.40000000,64169.07000000,64180.14000000,59.16765000,1636924799999,3799832.44166510,2472,30.17392000,1937881.45884050,0
4000,1636924800000,64180.14000000,64209.41000000,64086.10000000,64110.61000000,46.37382000,1636925099999,2975275.57948350,2089,32.20360000,2066257.71343100,0
4001,1636925100000,64110.61000000,64160.00000000,64088.00000000,64107.26000000,34.07277000,1636925399999,2184589.08269990,1650,20.77787000,1332114.29199940,0
4002,1636925400000,64107.26000000,64295.00000000,64088.86000000,64289.99000000,104.44589000,1636925699999,6699775.22555470,2224,82.62202000,5299317.87612040,0
4003,1636925700000,64292.90000000,64500.00000000,64284.75000000,64408.86000000,235.53206000,1636925999999,15170001.01572390,5390,112.55172000,7249886.94240890,0
4004,1636926000000,64408.87000000,64469.76000000,64398.80000000,64417.16000000,73.83798000,1636926299999,4757609.40252980,2279,34.00683000,2191024.35069680,0
4005,1636926300000,64417.17000000,64442.55000000,64326.49000000,64369.35000000,39.72004000,1636926599999,2557750.40542980,1847,13.97347000,899747.68082490,0
4006,1636926600000,64369.35000000,64385.00000000,64334.81000000,64343.64000000,24.69068000,1636926899999,1588988.13745040,1412,14.20176000,913932.09795380,0
4007,1636926900000,64343.65000000,64351.00000000,64285.95000000,64308.59000000,29.27819000,1636927199999,1883116.99752410,1720,12.69909000,816798.26534280,0
4008,1636927200000,64308.58000000,64476.80000000,64284.79000000,64434.48000000,68.50792000,1636927499999,4410723.70906640,2728,37.07494000,2386961.00781210,0
4009,1636927500000,64434.47000000,64491.78000000,64390.76000000,64421.50000000,67.63088000,1636927799999,4359359.82283030,2728,24.97436000,1609798.56453030,0
4010,1636927800000,64421.50000000,64561.90000000,64316.55000000,64512.59000000,137.62953000,1636928099999,8873538.64875010,4335,54.63528000,3523025.83221230,0
4011,1636928100000,64512.59000000,64716.49000000,64450.70000000,64477.05000000,162.08890000,1636928399999,10473006.31547180,7154,79.41890000,5131677.61535200,0
4012,1636928400000,64477.04000000,64567.92000000,64450.98000000,64560.31000000,35.46802000,1636928699999,2287370.57561630,2124,21.26017000,1371172.73929930,0
4013,1636928700000,64560.31000000,64587.08000000,64422.98000000,64568.36000000,75.54053000,1636928999999,4872498.89520540,2637,23.27313000,1501011.36262680,0
4014,1636929000000,64568.36000000,64820.61000000,64568.35000000,64754.22000000,189.60542000,1636929299999,12271272.75718780,4668,116.67677000,7552781.00097390,0
4015,1636929300000,64754.22000000,64900.00000000,64613.39000000,64632.76000000,165.65300000,1636929599999,10734493.20885480,6790,124.86694000,8093926.98719520,0
4016,1636929600000,64632.75000000,64644.23000000,64555.00000000,64555.00000000,39.96273000,1636929899999,2582059.29095350,1984,22.76163000,1470648.49204430,0
4017,1636929900000,64555.43000000,64555.43000000,64441.67000000,64451.47000000,37.10384000,1636930199999,2392991.43144780,1886,16.58193000,1069329.26926830,0
4018,1636930200000,64451.47000000,64516.26000000,64446.66000000,64501.30000000,36.96542000,1636930499999,2384233.41639110,1702,16.18236000,1043703.73406960,0
4019,1636930500000,64501.29000000,64585.51000000,64491.46000000,64520.00000000,28.64511000,1636930799999,1848103.25019100,1667,13.01823000,839904.58621870,0
4020,1636930800000,64520.01000000,64577.72000000,64341.77000000,64426.95000000,121.21594000,1636931099999,7813957.86684400,3723,62.32238000,4018174.69791440,0
4021,1636931100000,64426.95000000,64571.73000000,64422.26000000,64571.73000000,49.23667000,1636931399999,3175203.51136040,2269,27.13450000,1749900.42153490,0
4022,1636931400000,64571.73000000,64730.00000000,64550.49000000,64661.71000000,70.31808000,1636931699999,4544527.23880770,2688,40.97577000,2647880.36302690,0
4023,1636931700000,64661.71000000,64682.99000000,64550.02000000,64672.19000000,65.12992000,1636931999999,4207889.88203210,2472,39.36082000,2543000.31673020,0
4024,1636932000000,64672.18000000,64685.04000000,64603.27000000,64642.36000000,50.23157000,1636932299999,3247696.72667290,2158,25.38223000,1641001.52826030,0
4025,1636932300000,64642.36000000,64790.00000000,64634.66000000,64789.99000000,61.61466000,1636932599999,3986884.79530380,2770,34.35621000,2223089.87647620,0
4026,1636932600000,64790.00000000,64799.00000000,64662.12000000,64796.12000000,66.62603000,1636932899999,4313385.63236590,2761,35.88738000,2323288.63866280,0
4027,1636932900000,64796.13000000,64968.29000000,64763.17000000,64928.61000000,280.96381000,1636933199999,18234120.99588380,6244,183.32858000,11899405.64715210,0
4028,1636933200000,64928.61000000,65120.04000000,64924.61000000,64952.15000000,344.36036000,1636933499999,22392039.08738720,9695,198.77235000,12923275.22577590,0
4029,1636933500000,64952.15000000,65202.95000000,64938.02000000,65163.48000000,189.31328000,1636933799999,12322161.12928980,5908,119.15170000,7754502.59277340,0
4030,1636933800000,65158.00000000,65397.96000000,65113.41000000,65323.99000000,883.56998000,1636934099999,57682110.22177280,16474,367.85278000,24010765.71950720,0
4031,1636934100000,65323.98000000,65550.51000000,65323.98000000,65519.10000000,634.00986000,1636934399999,41504140.03084610,14830,308.23417000,20177702.22835220,0
4032,1636934400000,65519.11000000,66000.01000000,65519.10000000,65828.53000000,1198.79276000,1636934699999,78931941.60119130,35070,742.29093000,48872171.46464860,0
4033,1636934700000,65828.52000000,66014.96000000,65785.81000000,66006.13000000,508.44359000,1636934999999,33514458.95431320,12112,267.10193000,17608670.22279460,0
4034,1636935000000,66006.12000000,66087.69000000,65766.78000000,65911.50000000,336.32364000,1636935299999,22169264.21364960,12203,187.10485000,12335739.97998890,0
4035,1636935300000,65911.49000000,66138.18000000,65911.49000000,66046.53000000,323.26936000,1636935599999,21344254.68059770,10250,207.85281000,13723372.60601660,0
4036,1636935600000,66046.77000000,66200.00000000,66000.00000000,66113.09000000,320.24756000,1636935899999,21172249.49451860,10348,194.94127000,12888226.46135100,0
4037,1636935900000,66113.10000000,66143.34000000,65747.53000000,65944.89000000,337.66912000,1636936199999,22260552.74077960,9920,153.08722000,10092422.51151250,0
4038,1636936200000,65944.90000000,66134.27000000,65944.89000000,65994.90000000,253.88648000,1636936499999,16764724.96390670,6439,166.42386000,10989442.97753580,0
4039,1636936500000,65994.91000000,66042.82000000,65829.35000000,65982.19000000,200.10442000,1636936799999,13197287.51271800,5793,112.53279000,7422565.48243720,0
4040,1636936800000,65982.20000000,65997.45000000,65833.01000000,65872.28000000,208.03804000,1636937099999,13709912.35978490,4927,107.01495000,7052202.15297810,0
4041,1636937100000,65872.28000000,66100.00000000,65872.28000000,66076.00000000,200.94216000,1636937399999,13264323.76005540,5433,127.05992000,8386959.66273680,0
4042,1636937400000,66076.00000000,66100.00000000,66002.40000000,66011.67000000,129.56108000,1636937699999,8558821.69592540,4165,85.23509000,5630566.85527400,0
4043,1636937700000,66011.66000000,66048.71000000,65862.33000000,65875.17000000,75.06347000,1636937999999,4951355.70568770,3005,24.67666000,1627835.80886100,0
4044,1636938000000,65875.18000000,65948.00000000,65796.41000000,65814.83000000,137.93929000,1636938299999,9085329.65058780,3751,58.98235000,3884065.48510490,0
4045,1636938300000,65814.84000000,65883.35000000,65718.64000000,65745.83000000,107.15661000,1636938599999,7050814.61282170,3902,44.48249000,2926674.94777730,0
4046,1636938600000,65745.82000000,65839.38000000,65717.71000000,65799.99000000,127.38138000,1636938899999,8378763.93301230,3255,73.74358000,4850556.01329720,0
4047,1636938900000,65799.99000000,65836.55000000,65578.64000000,65672.42000000,243.43802000,1636939199999,15988128.76730790,5981,111.01122000,7290929.57332470,0
4048,1636939200000,65672.42000000,65696.00000000,65550.62000000,65583.84000000,138.85302000,1636939499999,9112191.88602150,3990,69.65841000,4571493.01003850,0
4049,1636939500000,65583.84000000,65680.25000000,65535.00000000,65635.79000000,94.08807000,1636939799999,6170470.26165420,3477,53.62706000,3517233.67338430,0
4050,1636939800000,65635.80000000,65770.00000000,65605.16000000,65720.63000000,102.44428000,1636940099999,6729976.33124410,3494,51.40251000,3376980.32409120,0
4051,1636940100000,65720.62000000,65888.94000000,65715.01000000,65849.39000000,196.05112000,1636940399999,12904653.08083650,3490,107.44199000,7072861.36078040,0
4052,1636940400000,65849.39000000,65936.01000000,65784.92000000,65789.87000000,135.53901000,1636940699999,8928223.20578800,3546,53.09293000,3496936.88168500,0
4053,1636940700000,65789.87000000,65839.18000000,65666.03000000,65678.31000000,128.56165000,1636940999999,8457925.02642060,3313,58.32323000,3836667.33594230,0
4054,1636941000000,65678.31000000,65873.16000000,65643.60000000,65849.97000000,74.43036000,1636941299999,4894406.79937550,2879,38.96170000,2561626.46082710,0
4055,1636941300000,65849.96000000,65929.00000000,65827.44000000,65896.22000000,120.36557000,1636941599999,7930293.86145920,3430,64.29385000,4235898.90529720,0
4056,1636941600000,65896.23000000,65942.76000000,65816.13000000,65818.90000000,111.33012000,1636941899999,7336235.21185110,3373,46.88488000,3089414.98875560,0
4057,1636941900000,65816.13000000,65929.99000000,65816.13000000,65907.99000000,52.09371000,1636942199999,3432268.08471870,2625,24.96301000,1644709.77739460,0
4058,1636942200000,65907.98000000,65920.00000000,65836.31000000,65870.51000000,68.73019000,1636942499999,4528291.28708700,2771,36.42810000,2399888.13846190,0
4059,1636942500000,65870.51000000,65894.78000000,65822.94000000,65835.85000000,76.36128000,1636942799999,5028293.31481400,2309,33.16580000,2183859.22705920,0
4060,1636942800000,65835.85000000,65848.01000000,65722.80000000,65726.62000000,94.60029000,1636943099999,6224940.74425750,2710,38.57270000,2538322.64701670,0
4061,1636943100000,65726.62000000,65789.33000000,65683.87000000,65769.70000000,127.82136000,1636943399999,8403106.56264950,3096,47.01846000,3090556.92827020,0
4062,1636943400000,65769.70000000,65769.71000000,65658.34000000,65689.69000000,90.67238000,1636943699999,5957429.87346920,2540,33.18457000,2179836.91407360,0
4063,1636943700000,65689.68000000,65714.30000000,65671.74000000,65696.15000000,96.35583000,1636943999999,6329542.94703770,2510,37.34178000,2452904.76342180,0
4064,1636944000000,65696.14000000,65761.12000000,65660.98000000,65738.35000000,93.64869000,1636944299999,6151987.85113020,3001,42.19556000,2771858.90775320,0
4065,1636944300000,65738.35000000,65761.12000000,65646.95000000,65650.74000000,82.88571000,1636944599999,5445514.30902200,2614,34.42209000,2261339.85303130,0
4066,1636944600000,65650.72000000,65737.02000000,65650.68000000,65693.18000000,100.74411000,1636944899999,6617926.81905080,2448,61.77293000,4057853.03467530,0
4067,1636944900000,65693.18000000,65717.86000000,65646.61000000,65677.44000000,81.66768000,1636945199999,5363742.77925740,2252,42.72123000,2805910.85611890,0
4068,1636945200000,65677.45000000,65720.78000000,65620.00000000,65654.10000000,87.05987000,1636945499999,5716701.02030200,2843,39.37223000,2585563.61464300,0
4069,1636945500000,65654.10000000,65694.02000000,65651.92000000,65670.98000000,42.73799000,1636945799999,2806887.52721510,3003,15.26649000,1002604.08667890,0
4070,1636945800000,65670.98000000,65760.55000000,65670.97000000,65760.00000000,61.80861000,1636946099999,4062130.48280280,3514,25.66006000,1686299.94097100,0
4071,1636946100000,65759.99000000,65760.00000000,65600.00000000,65615.10000000,98.83065000,1636946399999,6489658.02382250,3385,36.08567000,2369595.73200540,0
4072,1636946400000,65615.09000000,65660.04000000,65600.00000000,65660.04000000,69.52600000,1636946699999,4562670.94879520,2407,35.11142000,2304040.70977590,0
4073,1636946700000,65660.04000000,65687.78000000,65628.77000000,65656.28000000,48.09214000,1636946999999,3157833.36904360,2125,19.27715000,1265692.31916740,0
4074,1636947000000,65656.28000000,65726.47000000,65647.02000000,65691.20000000,57.86989000,1636947299999,3802087.94117680,2542,29.41713000,1932765.16773210,0
4075,1636947300000,65690.36000000,65726.35000000,65664.89000000,65716.31000000,51.01347000,1636947599999,3351338.59768410,2375,23.16097000,1521543.40598250,0
4076,1636947600000,65716.31000000,65995.00000000,65716.30000000,65824.94000000,237.74215000,1636947899999,15650451.26796380,4773,151.37203000,9965393.96520200,0
4077,1636947900000,65824.93000000,65847.54000000,65689.99000000,65704.47000000,93.11625000,1636948199999,6123099.27137180,2939,42.64441000,2803758.02332830,0
4078,1636948200000,65704.47000000,65711.46000000,65640.00000000,65688.52000000,49.80583000,1636948499999,3270823.45775160,2240,26.14874000,1717196.62907990,0
4079,1636948500000,65688.52000000,65758.97000000,65668.42000000,65712.65000000,52.59620000,1636948799999,3456358.75674830,2117,32.58127000,2141339.40686460,0
4080,1636948800000,65712.66000000,65849.39000000,65712.65000000,65836.83000000,111.78919000,1636949099999,7355182.72185250,4570,50.61431000,3330322.14909600,0
4081,1636949100000,65836.82000000,65842.99000000,65809.45000000,65829.99000000,70.32867000,1636949399999,4628721.35184040,3873,31.40200000,2066774.57072590,0
4082,1636949400000,65829.99000000,65830.00000000,65809.45000000,65809.46000000,80.66180000,1636949699999,5308465.93545470,3603,23.61965000,1554466.15454390,0
4083,1636949700000,65809.45000000,65865.73000000,65809.45000000,65848.08000000,65.94570000,1636949999999,4341202.99874310,3753,34.93214000,2299473.11002690,0
4084,1636950000000,65848.07000000,65848.08000000,65699.41000000,65743.86000000,321.88779000,1636950299999,21160436.03995610,4697,192.13386000,12625835.99832900,0
4085,1636950300000,65743.86000000,65868.06000000,65735.77000000,65785.93000000,81.52148000,1636950599999,5364690.00806130,3953,58.10549000,3823849.72005520,0
4086,1636950600000,65785.93000000,65807.70000000,65773.45000000,65785.01000000,26.12342000,1636950899999,1718620.97923930,3370,16.27661000,1070811.88054410,0
4087,1636950900000,65785.02000000,65785.02000000,65727.74000000,65758.62000000,51.91070000,1636951199999,3413037.25937780,3801,33.48835000,2201689.89198960,0
4088,1636951200000,65758.63000000,65770.35000000,65739.09000000,65753.25000000,23.18468000,1636951499999,1524457.78415830,3109,11.35679000,746725.95245040,0
4089,1636951500000,65753.24000000,66000.00000000,65739.10000000,65749.80000000,184.87280000,1636951799999,12173388.66466650,4869,116.55374000,7678200.59750000,0
4090,1636951800000,65749.80000000,65754.97000000,65698.01000000,65735.95000000,32.40220000,1636952099999,2129825.19899840,3543,18.82779000,1237565.70685920,0
4091,1636952100000,65735.94000000,65819.86000000,65735.44000000,65766.41000000,48.43376000,1636952399999,3185313.51716230,3338,29.19551000,1919890.95781710,0
4092,1636952400000,65766.41000000,65800.00000000,65763.81000000,65785.21000000,44.26173000,1636952699999,2911613.25336850,3128,22.14723000,1456848.44589500,0
4093,1636952700000,65785.22000000,65789.95000000,65750.20000000,65776.57000000,41.54434000,1636952999999,2732491.25256280,3485,20.86423000,1372256.44869000,0
4094,1636953000000,65776.57000000,65838.04000000,65772.22000000,65801.84000000,34.98388000,1636953299999,2301805.42456660,3265,15.51592000,1020826.72980810,0
4095,1636953300000,65801.83000000,65898.41000000,65790.57000000,65889.52000000,40.36136000,1636953599999,2656841.14059100,3502,25.11200000,1653037.64658450,0
4096,1636953600000,65889.52000000,65913.86000000,65864.51000000,65888.43000000,47.21222000,1636953899999,3110808.02458220,3919,27.10460000,1785917.86124580,0
4097,1636953900000,65888.43000000,65892.55000000,65791.90000000,65799.01000000,79.21285000,1636954199999,5213721.56273890,3552,42.33646000,2786287.83167780,0
4098,1636954200000,65799.02000000,65865.89000000,65749.02000000,65783.57000000,143.45906000,1636954499999,9439581.53847990,4125,112.37730000,7394434.07971620,0
4099,1636954500000,65787.39000000,65808.22000000,65768.61000000,65799.99000000,31.20518000,1636954799999,2053088.62165440,3173,16.17968000,1064516.96120250,0
4100,1636954800000,65799.99000000,65822.44000000,65752.42000000,65752.43000000,69.39520000,1636955099999,4564966.57320250,3858,33.37106000,2195231.85760150,0
4101,1636955100000,65752.42000000,65796.18000000,65752.41000000,65790.47000000,42.88251000,1636955399999,2820343.08368090,4138,23.17377000,1524096.80074810,0
4102,1636955400000,65790.47000000,65793.37000000,65718.34000000,65734.49000000,56.70612000,1636955699999,3728227.42950030,3296,21.70529000,1427047.77398540,0
4103,1636955700000,65734.49000000,65734.49000000,65666.42000000,65696.49000000,78.76538000,1636955999999,5174906.20151180,3988,42.56548000,2796385.24762510,0
4104,1636956000000,65696.50000000,65705.57000000,65615.76000000,65624.95000000,72.42189000,1636956299999,4754911.06636840,2816,25.57045000,1678602.95876750,0
4105,1636956300000,65624.94000000,65735.65000000,65610.00000000,65667.39000000,108.06188000,1636956599999,7095897.13238980,2942,68.45641000,4495730.01391800,0
4106,1636956600000,65667.39000000,65732.00000000,65667.38000000,65731.99000000,43.57546000,1636956899999,2863094.65051950,2266,23.76459000,1561399.51758960,0
4107,1636956900000,65731.99000000,65765.31000000,65703.93000000,65729.99000000,47.63331000,1636957199999,3131372.10701430,1965,16.04314000,1054558.09631380,0
4108,1636957200000,65730.00000000,65782.86000000,65724.30000000,65775.75000000,34.18777000,1636957499999,2248101.44416200,1904,19.14393000,1258865.66472280,0
4109,1636957500000,65775.76000000,65812.99000000,65756.86000000,65809.12000000,28.83590000,1636957799999,1896745.99712870,2063,17.30418000,1138212.69055620,0
4110,1636957800000,65809.13000000,65834.00000000,65779.13000000,65785.31000000,42.52632000,1636958099999,2798796.73878880,2211,16.83443000,1107921.62797380,0
4111,1636958100000,65785.32000000,65811.29000000,65750.01000000,65794.02000000,36.08769000,1636958399999,2373966.89849440,2107,20.20894000,1329411.79477380,0
4112,1636958400000,65794.02000000,65807.68000000,65754.74000000,65764.26000000,70.95654000,1636958699999,4667696.51842430,2431,20.80718000,1368761.08657160,0
4113,1636958700000,65764.26000000,65787.74000000,65690.51000000,65707.00000000,61.13448000,1636958999999,4018038.16196370,3043,29.87556000,1963760.10181260,0
4114,1636959000000,65707.00000000,65713.73000000,65642.05000000,65654.92000000,78.33919000,1636959299999,5144619.27590630,2741,40.19450000,2639579.71946700,0
4115,1636959300000,65654.91000000,65680.17000000,65651.96000000,65666.01000000,58.76550000,1636959599999,3858956.63494040,2345,30.75098000,2019264.75443270,0
4116,1636959600000,65666.00000000,65699.00000000,65596.50000000,65634.71000000,86.24637000,1636959899999,5662512.04360000,4135,29.50517000,1936930.79487100,0
4117,1636959900000,65634.71000000,65653.18000000,65605.39000000,65615.17000000,53.77544000,1636960199999,3529266.78914420,3354,24.09344000,1581260.13658470,0
4118,1636960200000,65615.17000000,65738.04000000,65605.44000000,65734.62000000,68.87452000,1636960499999,4522480.76742560,3546,42.77399000,2809041.47303140,0
4119,1636960500000,65734.62000000,65734.62000000,65668.68000000,65668.69000000,30.95773000,1636960799999,2033593.76911940,2911,14.79540000,971898.89013990,0
4120,1636960800000,65668.68000000,65707.97000000,65665.81000000,65675.02000000,53.66762000,1636961099999,3525296.80086660,3133,27.31862000,1794532.93194870,0
4121,1636961100000,65675.01000000,65688.43000000,65609.30000000,65625.95000000,72.56855000,1636961399999,4763866.29501590,3602,25.09888000,1647696.61394320,0
4122,1636961400000,65625.95000000,65665.38000000,65545.00000000,65551.61000000,108.32145000,1636961699999,7107013.68183010,4240,40.19046000,2637218.00931390,0
4123,1636961700000,65551.62000000,65626.40000000,65545.00000000,65598.57000000,51.59225000,1636961999999,3383791.18824560,3268,25.26181000,1656736.72638330,0
4124,1636962000000,65598.57000000,65655.91000000,65475.01000000,65515.99000000,114.35943000,1636962299999,7497944.03839590,4736,46.82319000,3069973.87434050,0
4125,1636962300000,65516.00000000,65572.07000000,65512.29000000,65569.07000000,62.63873000,1636962599999,4106073.82211700,3692,27.76787000,1820153.69122470,0
4126,1636962600000,65569.08000000,65585.00000000,65550.00000000,65573.65000000,50.53789000,1636962899999,3313728.06383240,3086,32.12115000,2106155.62224850,0
4127,1636962900000,65573.66000000,65619.80000000,65549.99000000,65579.71000000,61.36440000,1636963199999,4023996.71301750,2805,26.95075000,1767209.03594480,0
